mse,unicredit-ucbag-emea,nl01smbcalwebp44.int.smbc.nasdaqomx.com
mse,optiver-emea,akvan.int.smbc.nasdaqomx.com
mse,janestreet-emea,alastor.int.smbc.nasdaqomx.com
mse,kytebroking-emea,nl01smbcalwebp01.int.smbc.nasdaqomx.com
mse,cimb-apac,aldo.int.smbc.nasdaqomx.com
nfx_20150901_20200615,jpmorgan-us,alsek.int.smbc.nasdaqomx.com
mgex_lvd,macquarie-us,amisk.int.smbc.nasdaqomx.com
mgex_lvd,barclayscapital-us,avon.int.smbc.nasdaqomx.com
cbankvn_fixedincome_20141222_20171215,cgp,ancha.int.smbc.nasdaqomx.com
cbankvn_fixedincome_20141222_20171215,cgppreview-apac,au03smbcalwebt05.int.smbc.nasdaqomx.com
macquarie_hkex_20061204_20081113,macquarie,ascella.int.smbc.nasdaqomx.com
cbf_lvd2,barclayscapital-us,avon.int.smbc.nasdaqomx.com
maybankuk_phs_lve,maybankkimeng-apac,au03smbcalwebp27.int.smbc.nasdaqomx.com
maybankus_tse_lve,maybankkimeng-apac,au03smbcalwebp27.int.smbc.nasdaqomx.com
ams_test2,deutsche-cib-emea,ariel.int.smbc.nasdaqomx.com
cgmjp_fidesk,cgp,ancha.int.smbc.nasdaqomx.com
cgmjp_fidesk,cgppreview-apac,au03smbcalwebt05.int.smbc.nasdaqomx.com
tsec_lve_20180301_20220818,maybankkimeng-apac,au03smbcalwebp27.int.smbc.nasdaqomx.com
cas,millenniumeu-us,ca02smbcalwebp76.int.smbc.nasdaqomx.com
cas,millennium-us,ca02smbcalwebp15.int.smbc.nasdaqomx.com
fra_lve_cee,opswork3-emea,nl01smbcamp03.int.smbc.nasdaqomx.com
fra_lve_cee,unicredit-centralized-emea,nl01smbcalwebp60.int.smbc.nasdaqomx.com
ets_20171222_20181212,iberdrola-emea,nl01smbcalwebp74.int.smbc.nasdaqomx.com
can,cgp-us,ca02smbcalwebp92.int.smbc.nasdaqomx.com
can,jefferies-us,ca02smbcalwebp02.int.smbc.nasdaqomx.com
can,barclayscapital-us,avon.int.smbc.nasdaqomx.com
can,janestreet-us,ca02smbcalwebp03.int.smbc.nasdaqomx.com
can,optiver-us,ca02smbcalwebp09.int.smbc.nasdaqomx.com
can,canaccord-us,usea01smbcalwebp18.int.smbc.nasdaqomx.com
can,trc-us,ca02smbcalwebp41.int.smbc.nasdaqomx.com
can,fidelity-us,afton.int.smbc.nasdaqomx.com
can,mangroup-emea,nl01smbcalwebp99.int.smbc.nasdaqomx.com
can,deutsche-pcc-emea,nl01smbcalwebp85.int.smbc.nasdaqomx.com
can,makoglobal-emea,anane.int.smbc.nasdaqomx.com
boci_lsem,boci-emea,nl01smbcalwebp57.int.smbc.nasdaqomx.com
citibankau_fidesk,cgp,ancha.int.smbc.nasdaqomx.com
citibankau_fidesk,cgppreview-apac,au03smbcalwebt05.int.smbc.nasdaqomx.com
war_20190221_20220519,optiver-emea,akvan.int.smbc.nasdaqomx.com
forexplatformnsac,mufgbank-emea,nl01smbcalwebp84.int.smbc.nasdaqomx.com
forexplatformnsac,mutb-emea,nl01smbcalwebp102.int.smbc.nasdaqomx.com
can_lve,barclayscapital-us,avon.int.smbc.nasdaqomx.com
can_lve,nomura-emea,axon.int.smbc.nasdaqomx.com
can_lve,albank-emea,nl01smbcalwebp47.int.smbc.nasdaqomx.com
can_lve,sparnord-emea,nl01smbcalwebp49.int.smbc.nasdaqomx.com
can_lve,nykredit-emea,nl01smbcalwebp48.int.smbc.nasdaqomx.com
can_lve,unicredit-centralized-emea,nl01smbcalwebp60.int.smbc.nasdaqomx.com
ir_swaps,nomura-us,arrow.int.smbc.nasdaqomx.com
ir_swaps,morganstanley-us,athabasca.int.smbc.nasdaqomx.com
ir_swaps,tdsecurities-us,ca02smbcalwebp78.int.smbc.nasdaqomx.com
ir_swaps,mangroup-emea,nl01smbcalwebp99.int.smbc.nasdaqomx.com
ir_swaps,morganstanley-emea,angua.int.smbc.nasdaqomx.com
osld,millenniumeu-us,ca02smbcalwebp76.int.smbc.nasdaqomx.com
osld,creditsuisse-emea,nl01smbcalwebp40.int.smbc.nasdaqomx.com
osld,merrilllynch-emea,asura.int.smbc.nasdaqomx.com
osld,spireeurope-emea,nl01smbcalwebp38.int.smbc.nasdaqomx.com
osld,dnb-emea,euwe01smbcalwebp18.int.smbc.nasdaqomx.com
lsecg_20160923_20220128,jpmorgan-emea,abalam.int.smbc.nasdaqomx.com
pure,ubs-canada,ca02smbcalwebp31.int.smbc.nasdaqomx.com
pure,laurention-canada,ca02smbcalwebp65.int.smbc.nasdaqomx.com
pure,gmp,agnes.int.smbc.nasdaqomx.com
pure,desjardins,alder.int.smbc.nasdaqomx.com
pure,newedge-canada,aguanus.int.smbc.nasdaqomx.com
pure,rbccm-canada-aws,usea01smbcalwebp13.int.smbc.nasdaqomx.com
pure,cibc,arnaud.int.smbc.nasdaqomx.com
pure,merrilllynch,arcturus.int.smbc.nasdaqomx.com
pure,nbfinancial,ayton.int.smbc.nasdaqomx.com
pure,creditsuisse,anderson.int.smbc.nasdaqomx.com
pure,raymondjames,abrams.int.smbc.nasdaqomx.com
pure,tdsecurities,annapolis.int.smbc.nasdaqomx.com
pure,morganstanley,adhara.int.smbc.nasdaqomx.com
pure,canaccord-canada,usea01smbcalwebp17.int.smbc.nasdaqomx.com
pure,rbccm-canada,ca02smbcalwebp01.int.smbc.nasdaqomx.com
pure,scotiacapital,aukpar.int.smbc.nasdaqomx.com
pure,manulife,aqua.int.smbc.nasdaqomx.com
pure,instinet-canada,ancoa.int.smbc.nasdaqomx.com
pure,jpmorgan-us,alsek.int.smbc.nasdaqomx.com
pure,stifel-canada,ca02smbcalwebp85.int.smbc.nasdaqomx.com
athd_lvd,barclayscapital-emea,asmodeus.int.smbc.nasdaqomx.com
mse_uat,spireeurope-emea,nl01smbcalwebp38.int.smbc.nasdaqomx.com
dpeurope_uat,deutsche-cib-emea,ariel.int.smbc.nasdaqomx.com
absa_fidesk,absa-emea,nl01smbcalwebp71.int.smbc.nasdaqomx.com
mizuho_tsecotc_20170306_20190415,mizuho-apac,au03smbcalwebp23.int.smbc.nasdaqomx.com
epexbe_uat,trailstone-emea,euwe01smbcalwebp14.int.smbc.nasdaqomx.com
liquid,trc-crypto-us,usea01smbcalwebp19.int.smbc.nasdaqomx.com
ose_20061206_20130719,bnpparibas,alchiba.int.smbc.nasdaqomx.com
ose_20061206_20130719,newedge-apac,abbott.int.smbc.nasdaqomx.com
ose_20061206_20130719,deutsche,asimov.int.smbc.nasdaqomx.com
si,millenniumeu-us,ca02smbcalwebp76.int.smbc.nasdaqomx.com
si,rbccm-emea-aws,euwe01smbcalwebp16.int.smbc.nasdaqomx.com
si,creditsuisse-emea,nl01smbcalwebp40.int.smbc.nasdaqomx.com
si,mangroup-emea,nl01smbcalwebp99.int.smbc.nasdaqomx.com
si,morganstanley-emea,angua.int.smbc.nasdaqomx.com
si,merrilllynch-emea,asura.int.smbc.nasdaqomx.com
si,unicredit-ucispa-emea,nl01smbcalwebp42.int.smbc.nasdaqomx.com
si,pohjola-emea,nl01smbcalwebp18.int.smbc.nasdaqomx.com
si,alliancebernstein-emea,nl01smbcalwebp107.int.smbc.nasdaqomx.com
si,exane-emea,nl01smbcalwebp34.int.smbc.nasdaqomx.com
si,spireeurope-emea,nl01smbcalwebp38.int.smbc.nasdaqomx.com
si,rbccm-emea,abigor.int.smbc.nasdaqomx.com
si,abnamro-emea,aim.int.smbc.nasdaqomx.com
si,barclayscapital-emea,asmodeus.int.smbc.nasdaqomx.com
si,unicredit-ucbag-emea,nl01smbcalwebp44.int.smbc.nasdaqomx.com
osl2,jpmorgan-emea,abalam.int.smbc.nasdaqomx.com
bvmf,scotiacapital-us,ca02smbcalwebp72.int.smbc.nasdaqomx.com
bvmf,bradesco-us-aws,usea01smbcalwebp01.int.smbc.nasdaqomx.com
bvmf,cmcapital-us,usea01smbcalwebp02.int.smbc.nasdaqomx.com
bvmf,santander-us,usea01smbcalwebp05.int.smbc.nasdaqomx.com
bvmf,itauunibancoasset-us,usea01smbcalwebp06.int.smbc.nasdaqomx.com
bvmf,citigroupgm-us,ca02smbcalwebp35.int.smbc.nasdaqomx.com
bvmf,morganstanley-us,athabasca.int.smbc.nasdaqomx.com
bvmf,goldmansachs-us,usea01smbcalwebp03.int.smbc.nasdaqomx.com
bvmf,itautreas-us,usea01smbcalwebp07.int.smbc.nasdaqomx.com
bvmf,millennium-us,ca02smbcalwebp15.int.smbc.nasdaqomx.com
bvmf,ubs-us,ca02smbcalwebp17.int.smbc.nasdaqomx.com
bvmf,janestreet-us,ca02smbcalwebp03.int.smbc.nasdaqomx.com
bvmf,optiver-us,ca02smbcalwebp09.int.smbc.nasdaqomx.com
bvmf,bradesco-us,ca02smbcalwebp60.int.smbc.nasdaqomx.com
bvmf,xpinvestimentos-us,ca02smbcalwebp40.int.smbc.nasdaqomx.com
bvmf,creditsuisse-us,ca02smbcalwebp64.int.smbc.nasdaqomx.com
bvmf,merrilllynch-us,artillery.int.smbc.nasdaqomx.com
bvmf,rbccm-us,ca02smbcalwebp24.int.smbc.nasdaqomx.com
bvmf,itauunibanco-us,usea01smbcalwebp04.int.smbc.nasdaqomx.com
bvmf,trc-us,ca02smbcalwebp41.int.smbc.nasdaqomx.com
bvmf,jpmorgan-us,alsek.int.smbc.nasdaqomx.com
bvmf,mangroup-emea,nl01smbcalwebp99.int.smbc.nasdaqomx.com
bvmf,makoglobal-emea,anane.int.smbc.nasdaqomx.com
mgex_20150724_20200731,kytebroking-emea,nl01smbcalwebp01.int.smbc.nasdaqomx.com
asxd_lvd,tdsecurities-us,ca02smbcalwebp78.int.smbc.nasdaqomx.com
lifbru_20150713_20210409,kytebroking-emea,nl01smbcalwebp01.int.smbc.nasdaqomx.com
omega_uat,scotiacapital-us,ca02smbcalwebp72.int.smbc.nasdaqomx.com
mizuho_klse_20170306_20190415,mizuho-apac,au03smbcalwebp23.int.smbc.nasdaqomx.com
bvmf_lve,barclayscapital-us,avon.int.smbc.nasdaqomx.com
bvmf_lve,nomura-emea,axon.int.smbc.nasdaqomx.com
bvmf_lve,unicredit-centralized-emea,nl01smbcalwebp60.int.smbc.nasdaqomx.com
par_20080905_20110118,deutsche-cib-emea,ariel.int.smbc.nasdaqomx.com
osld_20180731_20191202,merrilllynch-emea,asura.int.smbc.nasdaqomx.com
iceotc,scotiacapital-us,ca02smbcalwebp72.int.smbc.nasdaqomx.com
iceotc,bostonenergy-us,ca02smbcalwebp86.int.smbc.nasdaqomx.com
iceotc,avangrid-us,usea01smbcalwebp16.int.smbc.nasdaqomx.com
iceotc,macquarie-us,amisk.int.smbc.nasdaqomx.com
iceotc,cgp-us,ca02smbcalwebp92.int.smbc.nasdaqomx.com
iceotc,nrg-us,usea01smbcalwebp08.int.smbc.nasdaqomx.com
iceotc,repsol-us,ca02smbcalwebp69.int.smbc.nasdaqomx.com
iceotc,morganstanley-us,athabasca.int.smbc.nasdaqomx.com
iceotc,millennium-us,ca02smbcalwebp15.int.smbc.nasdaqomx.com
iceotc,abnamro-us,aylmer.int.smbc.nasdaqomx.com
iceotc,bnpparibas-us,ca02smbcalwebp62.int.smbc.nasdaqomx.com
iceotc,tdsecurities-us,ca02smbcalwebp78.int.smbc.nasdaqomx.com
iceotc,nbfinancial-us,ca02smbcalwebp88.int.smbc.nasdaqomx.com
iceotc,worldfuel-us,ca02smbcalwebp102.int.smbc.nasdaqomx.com
iceotc,edfmancapital-us,ca02smbcalwebp06.int.smbc.nasdaqomx.com
iceotc,motiva-us,ca02smbcalwebp79.int.smbc.nasdaqomx.com
iceotc,marex-us,ca02smbcalwebp05.int.smbc.nasdaqomx.com
iceotc,merrilllynch-us,artillery.int.smbc.nasdaqomx.com
iceotc,pseg-us,ca02smbcalwebp71.int.smbc.nasdaqomx.com
iceotc,rbccm-us,ca02smbcalwebp24.int.smbc.nasdaqomx.com
iceotc,merrilllynchcomm-us,ca02smbcalwebp84.int.smbc.nasdaqomx.com
iceotc,engelhart-us,ca02smbcalwebp38.int.smbc.nasdaqomx.com
iceotc,exxon-us,ca02smbcalwebp95.int.smbc.nasdaqomx.com
iceotc,bmo-us,assiniboine.int.smbc.nasdaqomx.com
iceotc,jpmorgan-us,alsek.int.smbc.nasdaqomx.com
iceotc,newedge-us,adams.int.smbc.nasdaqomx.com
iceotc,shellenergy-us,ca02smbcalwebp39.int.smbc.nasdaqomx.com
iceotc,shellenergy-emea,nl01smbcalwebp82.int.smbc.nasdaqomx.com
iceotc,gffm-emea,nl01smbcalwebp78.int.smbc.nasdaqomx.com
iceotc,ghfinancials-emea,nl01smbcalwebp08.int.smbc.nasdaqomx.com
iceotc,trailstone-emea,euwe01smbcalwebp14.int.smbc.nasdaqomx.com
iceotc,mitsui-emea,nl01smbcalwebp10.int.smbc.nasdaqomx.com
meff_20140226_20201118,barclayscapital-emea,asmodeus.int.smbc.nasdaqomx.com
macquarie_iceus_20121123_20150611,macquarie-us,amisk.int.smbc.nasdaqomx.com
nymexrt_20181001_20210218,mitsui-emea,nl01smbcalwebp10.int.smbc.nasdaqomx.com
ucispa_xetra,opswork3-emea,nl01smbcamp03.int.smbc.nasdaqomx.com
epexbe_ige,iberdrola-emea,nl01smbcalwebp74.int.smbc.nasdaqomx.com
deutsche_jse_20120702_20170915,deutsche-cib-emea,ariel.int.smbc.nasdaqomx.com
jasdaq_20131217_20220401,jpmorgan,amber.int.smbc.nasdaqomx.com
apac_lve,tdsecurities-us,ca02smbcalwebp78.int.smbc.nasdaqomx.com
apac_lve,nomura-emea,axon.int.smbc.nasdaqomx.com
apac_lve,unicreditluxembourg-emea,nl01smbcalwebp98.int.smbc.nasdaqomx.com
apac_lve,albank-emea,nl01smbcalwebp47.int.smbc.nasdaqomx.com
apac_lve,sparnord-emea,nl01smbcalwebp49.int.smbc.nasdaqomx.com
apac_lve,nykredit-emea,nl01smbcalwebp48.int.smbc.nasdaqomx.com
crypto,trc-us,ca02smbcalwebp41.int.smbc.nasdaqomx.com
nfx_20170317_20180628,trc-us,ca02smbcalwebp41.int.smbc.nasdaqomx.com
epexfr,trailstone-emea,euwe01smbcalwebp14.int.smbc.nasdaqomx.com
dif_lve,rbccm-emea-aws,euwe01smbcalwebp16.int.smbc.nasdaqomx.com
dif_lve,creditsuisse-emea,nl01smbcalwebp40.int.smbc.nasdaqomx.com
dif_lve,rbccm-emea,abigor.int.smbc.nasdaqomx.com
tsxv_uat,scotiacapital-us,ca02smbcalwebp72.int.smbc.nasdaqomx.com
lifpar_uat,cargill-emea,nl01smbcalwebp75.int.smbc.nasdaqomx.com
tsx_uat,scotiacapital-us,ca02smbcalwebp72.int.smbc.nasdaqomx.com
matn_uat,scotiacapital-us,ca02smbcalwebp72.int.smbc.nasdaqomx.com
epexspot_ige,iberdrola-emea,nl01smbcalwebp74.int.smbc.nasdaqomx.com
smfe,abnamro-us,aylmer.int.smbc.nasdaqomx.com
tse_20060530_20201202,bnpparibas,alchiba.int.smbc.nasdaqomx.com
lme,scotiacapital-us,ca02smbcalwebp72.int.smbc.nasdaqomx.com
lme,millenniumeu-us,ca02smbcalwebp76.int.smbc.nasdaqomx.com
lme,koch-us,ca02smbcalwebp29.int.smbc.nasdaqomx.com
lme,tdsecurities,annapolis.int.smbc.nasdaqomx.com
lme,engelhart-us,ca02smbcalwebp38.int.smbc.nasdaqomx.com
lme,rbccm-emea-aws,euwe01smbcalwebp16.int.smbc.nasdaqomx.com
lme,standardchartered-emea,astaroth.int.smbc.nasdaqomx.com
lme,boci-emea,nl01smbcalwebp57.int.smbc.nasdaqomx.com
lme,macquarie-emea,andromalius.int.smbc.nasdaqomx.com
lme,amcgroup-emea,euwe01smbcalwebp11.int.smbc.nasdaqomx.com
lme,ttmetals-emea,euwe01smbcalwebp03.int.smbc.nasdaqomx.com
lme,mangroup-emea,nl01smbcalwebp99.int.smbc.nasdaqomx.com
lme,morganstanley-emea,angua.int.smbc.nasdaqomx.com
lme,deutsche-cib-emea,ariel.int.smbc.nasdaqomx.com
lme,merrilllynch-emea,asura.int.smbc.nasdaqomx.com
lme,jpmorgan-emea,abalam.int.smbc.nasdaqomx.com
lme,gffm-emea,nl01smbcalwebp78.int.smbc.nasdaqomx.com
lme,trilandmetals-emea,euwe01smbcalwebp15.int.smbc.nasdaqomx.com
lme,sumitomo-emea,nl01smbcalwebp86.int.smbc.nasdaqomx.com
lme,spireeurope-emea,nl01smbcalwebp38.int.smbc.nasdaqomx.com
lme,ccbim-emea,nl01smbcalwebp68.int.smbc.nasdaqomx.com
lme,bnpparibas-emea,nl01smbcalwebp21.int.smbc.nasdaqomx.com
lme,rbccm-emea,abigor.int.smbc.nasdaqomx.com
lme,abnamro-emea,aim.int.smbc.nasdaqomx.com
lme,janestreet-emea-aws,euwe01smbcalwebp10.int.smbc.nasdaqomx.com
lme,sumitomo-emea-aws,euwe01smbcalwebp17.int.smbc.nasdaqomx.com
lme,nanhua-emea,euwe01smbcalwebp07.int.smbc.nasdaqomx.com
lme,marex-emea,nl01smbcalwebp02.int.smbc.nasdaqomx.com
lme,cgp-emea,nl01smbcalwebp73.int.smbc.nasdaqomx.com
lme,unicredit-ucbag-emea,nl01smbcalwebp44.int.smbc.nasdaqomx.com
lme,mitsui-emea,nl01smbcalwebp10.int.smbc.nasdaqomx.com
lme,janestreet-emea,alastor.int.smbc.nasdaqomx.com
lme,sucden-emea,nl01smbcalwebp33.int.smbc.nasdaqomx.com
us_lve,barclayscapital-us,avon.int.smbc.nasdaqomx.com
us_lve,nomura-emea,axon.int.smbc.nasdaqomx.com
us_lve,albank-emea,nl01smbcalwebp47.int.smbc.nasdaqomx.com
us_lve,sparnord-emea,nl01smbcalwebp49.int.smbc.nasdaqomx.com
us_lve,nykredit-emea,nl01smbcalwebp48.int.smbc.nasdaqomx.com
us_lve,unicredit-centralized-emea,nl01smbcalwebp60.int.smbc.nasdaqomx.com
forexplatformsing,mufgbank-apac,au03smbcalwebp41.int.smbc.nasdaqomx.com
dme_20170404_20191104,spireeurope-emea,nl01smbcalwebp38.int.smbc.nasdaqomx.com
canadaUAT,scotiacapital-us,ca02smbcalwebp72.int.smbc.nasdaqomx.com
trq_20130517_20220527,deutsche-cib-emea,ariel.int.smbc.nasdaqomx.com
usinsidertrading,morganstanley-us,athabasca.int.smbc.nasdaqomx.com
usinsidertrading,millennium-us,ca02smbcalwebp15.int.smbc.nasdaqomx.com
usinsidertrading,ubs-us,ca02smbcalwebp17.int.smbc.nasdaqomx.com
usinsidertrading,janestreet-us,ca02smbcalwebp03.int.smbc.nasdaqomx.com
usinsidertrading,jpmorgan-us,alsek.int.smbc.nasdaqomx.com
usinsidertrading,newedge-us,adams.int.smbc.nasdaqomx.com
forexvietnam,mufgbank-apac,au03smbcalwebp41.int.smbc.nasdaqomx.com
newedge_hkfe_archive_20160425,newedge-apac,abbott.int.smbc.nasdaqomx.com
ucispa_eurex,opswork3-emea,nl01smbcamp03.int.smbc.nasdaqomx.com
csch_swxuat,creditsuisse-emea,nl01smbcalwebp40.int.smbc.nasdaqomx.com
bvmf_lve_iga,unicredit-centralized-emea,nl01smbcalwebp60.int.smbc.nasdaqomx.com
tfx_lvd,tdsecurities-us,ca02smbcalwebp78.int.smbc.nasdaqomx.com
tfx_lvd,macquarie,ascella.int.smbc.nasdaqomx.com
tfx_lvd,standardchartered-apac,au03smbcalwebp53.int.smbc.nasdaqomx.com
batseu,millenniumeu-us,ca02smbcalwebp76.int.smbc.nasdaqomx.com
batseu,fidelity-us,afton.int.smbc.nasdaqomx.com
batseu,nomura-emea,axon.int.smbc.nasdaqomx.com
batseu,rbccm-emea-aws,euwe01smbcalwebp16.int.smbc.nasdaqomx.com
batseu,creditsuisse-emea,nl01smbcalwebp40.int.smbc.nasdaqomx.com
batseu,opswork3-emea,nl01smbcamp03.int.smbc.nasdaqomx.com
batseu,mangroup-emea,nl01smbcalwebp99.int.smbc.nasdaqomx.com
batseu,morganstanley-emea,angua.int.smbc.nasdaqomx.com
batseu,ubs-emea,abraxas.int.smbc.nasdaqomx.com
batseu,merrilllynch-emea,asura.int.smbc.nasdaqomx.com
batseu,pohjola-emea,nl01smbcalwebp18.int.smbc.nasdaqomx.com
batseu,alliancebernstein-emea,nl01smbcalwebp107.int.smbc.nasdaqomx.com
batseu,opswork9-emea,nl01smbcamp09.int.smbc.nasdaqomx.com
batseu,jpmorgan-emea,abalam.int.smbc.nasdaqomx.com
batseu,exane-emea,nl01smbcalwebp34.int.smbc.nasdaqomx.com
batseu,spireeurope-emea,nl01smbcalwebp38.int.smbc.nasdaqomx.com
batseu,rbccm-emea,abigor.int.smbc.nasdaqomx.com
batseu,abnamro-emea,aim.int.smbc.nasdaqomx.com
batseu,janestreet-emea-aws,euwe01smbcalwebp10.int.smbc.nasdaqomx.com
batseu,jefferies-emea,nl01smbcalwebp20.int.smbc.nasdaqomx.com
batseu,squarepoint-emea,nl01smbcalwebp94.int.smbc.nasdaqomx.com
batseu,barclayscapital-emea,asmodeus.int.smbc.nasdaqomx.com
batseu,cgp-emea,nl01smbcalwebp73.int.smbc.nasdaqomx.com
batseu,optiver-emea,akvan.int.smbc.nasdaqomx.com
batseu,janestreet-emea,alastor.int.smbc.nasdaqomx.com
batseu,sucden-emea,nl01smbcalwebp33.int.smbc.nasdaqomx.com
batseu,kytebroking-emea,nl01smbcalwebp01.int.smbc.nasdaqomx.com
tsecotc_20160809_20190125,millennium-us,ca02smbcalwebp15.int.smbc.nasdaqomx.com
twfe,jpmorgan,amber.int.smbc.nasdaqomx.com
twfe,cgp,ancha.int.smbc.nasdaqomx.com
twfe,newedge-apac,abbott.int.smbc.nasdaqomx.com
twfe,trc-apac,au03smbcalwebp24.int.smbc.nasdaqomx.com
chixeu,millenniumeu-us,ca02smbcalwebp76.int.smbc.nasdaqomx.com
chixeu,fidelity-us,afton.int.smbc.nasdaqomx.com
chixeu,nomura-emea,axon.int.smbc.nasdaqomx.com
chixeu,rbccm-emea-aws,euwe01smbcalwebp16.int.smbc.nasdaqomx.com
chixeu,creditsuisse-emea,nl01smbcalwebp40.int.smbc.nasdaqomx.com
chixeu,opswork3-emea,nl01smbcamp03.int.smbc.nasdaqomx.com
chixeu,mangroup-emea,nl01smbcalwebp99.int.smbc.nasdaqomx.com
chixeu,morganstanley-emea,angua.int.smbc.nasdaqomx.com
chixeu,nordea,asael.int.smbc.nasdaqomx.com
chixeu,ubs-emea,abraxas.int.smbc.nasdaqomx.com
chixeu,merrilllynch-emea,asura.int.smbc.nasdaqomx.com
chixeu,pohjola-emea,nl01smbcalwebp18.int.smbc.nasdaqomx.com
chixeu,alliancebernstein-emea,nl01smbcalwebp107.int.smbc.nasdaqomx.com
chixeu,opswork9-emea,nl01smbcamp09.int.smbc.nasdaqomx.com
chixeu,jpmorgan-emea,abalam.int.smbc.nasdaqomx.com
chixeu,exane-emea,nl01smbcalwebp34.int.smbc.nasdaqomx.com
chixeu,spireeurope-emea,nl01smbcalwebp38.int.smbc.nasdaqomx.com
chixeu,rbccm-emea,abigor.int.smbc.nasdaqomx.com
chixeu,abnamro-emea,aim.int.smbc.nasdaqomx.com
chixeu,janestreet-emea-aws,euwe01smbcalwebp10.int.smbc.nasdaqomx.com
chixeu,jefferies-emea,nl01smbcalwebp20.int.smbc.nasdaqomx.com
chixeu,squarepoint-emea,nl01smbcalwebp94.int.smbc.nasdaqomx.com
chixeu,barclayscapital-emea,asmodeus.int.smbc.nasdaqomx.com
chixeu,cgp-emea,nl01smbcalwebp73.int.smbc.nasdaqomx.com
chixeu,optiver-emea,akvan.int.smbc.nasdaqomx.com
chixeu,janestreet-emea,alastor.int.smbc.nasdaqomx.com
chixeu,kytebroking-emea,nl01smbcalwebp01.int.smbc.nasdaqomx.com
batsee,ubs-emea,abraxas.int.smbc.nasdaqomx.com
batsee,merrilllynch-emea,asura.int.smbc.nasdaqomx.com
batsee,jpmorgan-emea,abalam.int.smbc.nasdaqomx.com
batsee,jefferies-emea,nl01smbcalwebp20.int.smbc.nasdaqomx.com
ndex_20180503_20220523,iberdrola-emea,nl01smbcalwebp74.int.smbc.nasdaqomx.com
alpha_uat,scotiacapital-us,ca02smbcalwebp72.int.smbc.nasdaqomx.com
test_merrilllynch_bvmfd,merrilllynch-us,artillery.int.smbc.nasdaqomx.com
lmax,trc-crypto-us,usea01smbcalwebp19.int.smbc.nasdaqomx.com
opra_lvd,macquarie-us,amisk.int.smbc.nasdaqomx.com
pra,millenniumeu-us,ca02smbcalwebp76.int.smbc.nasdaqomx.com
pra,merrilllynch-emea,asura.int.smbc.nasdaqomx.com
pra,jpmorgan-emea,abalam.int.smbc.nasdaqomx.com
pra,janestreet-emea-aws,euwe01smbcalwebp10.int.smbc.nasdaqomx.com
pra,jefferies-emea,nl01smbcalwebp20.int.smbc.nasdaqomx.com
pra,cgp-emea,nl01smbcalwebp73.int.smbc.nasdaqomx.com
pra,janestreet-emea,alastor.int.smbc.nasdaqomx.com
cmek_20150824_20210129,jpmorgan,amber.int.smbc.nasdaqomx.com
barclays_lsecg_20200701_20210121,barclayscapital-emea,asmodeus.int.smbc.nasdaqomx.com
klsed,millenniumap-us,ca02smbcalwebp75.int.smbc.nasdaqomx.com
klsed,mangroup-emea,nl01smbcalwebp99.int.smbc.nasdaqomx.com
klsed,ghfinancials-emea,nl01smbcalwebp08.int.smbc.nasdaqomx.com
klsed,jpmorgan,amber.int.smbc.nasdaqomx.com
klsed,creditsuisse-apac,arrakis.int.smbc.nasdaqomx.com
klsed,cgp,ancha.int.smbc.nasdaqomx.com
klsed,trc-apac,au03smbcalwebp24.int.smbc.nasdaqomx.com
klsed,cgppreview-apac,au03smbcalwebt05.int.smbc.nasdaqomx.com
klsed,deutsche,asimov.int.smbc.nasdaqomx.com
emea,fidelity-us,afton.int.smbc.nasdaqomx.com
emea,deutsche-pcc-emea,nl01smbcalwebp85.int.smbc.nasdaqomx.com
cgmsg_fidesk,cgp,ancha.int.smbc.nasdaqomx.com
cgmsg_fidesk,cgppreview-apac,au03smbcalwebt05.int.smbc.nasdaqomx.com
demo20140430_sse,demo-apac,apse02smbcalwebp02.int.smbc.nasdaqomx.com
par_uat,ubs-emea,abraxas.int.smbc.nasdaqomx.com
par_uat,unicredit-ucbag-emea,nl01smbcalwebp44.int.smbc.nasdaqomx.com
sap,millenniumap-us,ca02smbcalwebp75.int.smbc.nasdaqomx.com
sap,jefferies-apac,au03smbcalwebp33.int.smbc.nasdaqomx.com
sau,millenniumeu-us,ca02smbcalwebp76.int.smbc.nasdaqomx.com
sau,creditsuisse-emea,nl01smbcalwebp40.int.smbc.nasdaqomx.com
sau,morganstanley-emea,angua.int.smbc.nasdaqomx.com
sau,opswork14-emea,nl01smbcamp14.int.smbc.nasdaqomx.com
sau,merrilllynch-emea,asura.int.smbc.nasdaqomx.com
sau,jpmorgan-emea,abalam.int.smbc.nasdaqomx.com
sau,janestreet-emea-aws,euwe01smbcalwebp10.int.smbc.nasdaqomx.com
sau,janestreet-emea,alastor.int.smbc.nasdaqomx.com
sat,fidelity-us,afton.int.smbc.nasdaqomx.com
sat,mangroup-emea,nl01smbcalwebp99.int.smbc.nasdaqomx.com
hel_20100409_20211213,deutsche-cib-emea,ariel.int.smbc.nasdaqomx.com
kse_lve,nomura-emea,axon.int.smbc.nasdaqomx.com
kse_lve,unicredit-centralized-emea,nl01smbcalwebp60.int.smbc.nasdaqomx.com
kse_lve,maybankkimeng-apac,au03smbcalwebp27.int.smbc.nasdaqomx.com
tse_20160115_20220630,macquarie,ascella.int.smbc.nasdaqomx.com
chixjp_20160115_20220901,macquarie,ascella.int.smbc.nasdaqomx.com
